"customer_key","product_key","sales_territory_key","order_date","order_year","order_quarter","order_month","order_month_name","gender","occupation","annual_income","product_name","product_sku","category_name","subcategory_name","country","region","continent","order_quantity","unit_cost","unit_price","revenue","total_price","profit"
"11929","226","9","2022-06-01 00:00:00.000","2022","2","6","June","F","Clerical","30000","Long-Sleeve Logo Jersey, S","LJ-0192-S","Clothing","Jerseys","Australia","Australia","Pacific","1","31.72","48.07","48.07","31.72","16.34"
"11929","571","9","2022-06-01 00:00:00.000","2022","2","6","June","F","Clerical","30000","Touring-3000 Yellow, 58","BK-T18Y-58","Bikes","Touring Bikes","Australia","Australia","Pacific","1","461.44","742.35","742.35","461.44","280.91"
"12157","484","4","2022-06-01 00:00:00.000","2022","2","6","June","M","Management","120000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","United States","Southwest","North America","2","2.97","7.95","15.9","5.95","9.95"
"19354","480","8","2022-06-02 00:00:00.000","2022","2","6","June","F","Manual","20000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Germany","Germany","Europe","2","0.86","2.29","4.58","1.71","2.87"
"19354","528","8","2022-06-02 00:00:00.000","2022","2","6","June","F","Manual","20000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Germany","Germany","Europe","2","1.87","4.99","9.98","3.73","6.25"
"19354","536","8","2022-06-02 00:00:00.000","2022","2","6","June","F","Manual","20000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","Germany","Germany","Europe","2","11.22","29.99","59.98","22.43","37.55"
"15473","589","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","50000","Mountain-400-W Silver, 42","BK-M38S-42","Bikes","Mountain Bikes","United States","Southwest","North America","1","419.78","769.49","769.49","419.78","349.71"
"27519","223","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Management","110000","AWC Logo Cap","CA-1098","Clothing","Caps","Australia","Australia","Pacific","2","5.71","8.64","17.29","11.41","5.88"
"27519","474","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Management","110000","Women's Mountain Shorts, S","SH-W890-S","Clothing","Shorts","Australia","Australia","Pacific","1","26.18","69.99","69.99","26.18","43.81"
"13335","485","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","90000","Fender Set - Mountain","FE-6654","Accessories","Fenders","United States","Southwest","North America","2","8.22","21.98","43.96","16.44","27.52"
"13335","232","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","90000","Long-Sleeve Logo Jersey, L","LJ-0192-L","Clothing","Jerseys","United States","Southwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"17019","477","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Northwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"17019","232","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Long-Sleeve Logo Jersey, L","LJ-0192-L","Clothing","Jerseys","United States","Northwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"18313","528","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","30000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","United States","Southwest","North America","3","1.87","4.99","14.97","5.6","9.37"
"18313","480","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","30000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Southwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"18869","215","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","United States","Southwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"18869","583","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Road-350-W Yellow, 48","BK-R79Y-48","Bikes","Road Bikes","United States","Southwest","North America","1","1082.51","1700.99","1700.99","1082.51","618.48"
"13707","477","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","40000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"13707","478","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","40000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","Canada","Canada","North America","2","3.74","9.99","19.98","7.47","12.51"
"15515","480","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","70000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United States","Northwest","North America","2","0.86","2.29","4.58","1.71","2.87"
"15515","528","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","70000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","United States","Northwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"21792","528","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","60000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"21792","215","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","60000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","Canada","Canada","North America","1","12.03","33.64","33.64","12.03","21.62"
"21792","229","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","60000","Long-Sleeve Logo Jersey, M","LJ-0192-M","Clothing","Jerseys","Canada","Canada","North America","1","31.72","48.07","48.07","31.72","16.34"
"21792","466","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","60000","Half-Finger Gloves, L","GL-H102-L","Clothing","Gloves","Canada","Canada","North America","1","9.71","23.55","23.55","9.71","13.83"
"21967","528","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","1.87","4.99","9.98","3.73","6.25"
"21967","536","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","ML Mountain Tire","TI-M602","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","11.22","29.99","59.98","22.43","37.55"
"21967","214","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","Australia","Australia","Pacific","1","13.09","34.99","34.99","13.09","21.9"
"21967","489","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Short-Sleeve Classic Jersey, M","SJ-0194-M","Clothing","Jerseys","Australia","Australia","Pacific","1","41.57","53.99","53.99","41.57","12.42"
"11677","537","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","Canada","Canada","North America","1","13.09","35.0","35.0","13.09","21.91"
"11878","484","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","60000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","United States","Northwest","North America","1","2.97","7.95","7.95","2.97","4.98"
"28558","530","8","2022-06-02 00:00:00.000","2022","2","6","June","F","Manual","20000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","Germany","Germany","Europe","2","1.87","4.99","9.98","3.73","6.25"
"28558","541","8","2022-06-02 00:00:00.000","2022","2","6","June","F","Manual","20000","Touring Tire","TI-T723","Accessories","Tires and Tubes","Germany","Germany","Europe","2","10.84","28.99","57.98","21.68","36.3"
"28558","214","8","2022-06-02 00:00:00.000","2022","2","6","June","F","Manual","20000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","Germany","Germany","Europe","1","13.09","34.99","34.99","13.09","21.9"
"25812","528","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","1.87","4.99","9.98","3.73","6.25"
"25812","487","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Hydration Pack - 70 oz.","HY-1023-70","Accessories","Hydration Packs","Australia","Australia","Pacific","1","20.57","54.99","54.99","20.57","34.42"
"25812","490","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Short-Sleeve Classic Jersey, L","SJ-0194-L","Clothing","Jerseys","Australia","Australia","Pacific","1","41.57","53.99","53.99","41.57","12.42"
"11264","479","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","90000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","United States","Northwest","North America","2","3.36","8.99","17.98","6.72","11.26"
"11264","229","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","90000","Long-Sleeve Logo Jersey, M","LJ-0192-M","Clothing","Jerseys","United States","Northwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"11264","477","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","90000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Northwest","North America","1","1.87","4.99","4.99","1.87","3.12"
"11264","571","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","90000","Touring-3000 Yellow, 58","BK-T18Y-58","Bikes","Touring Bikes","United States","Northwest","North America","1","461.44","742.35","742.35","461.44","280.91"
"14669","539","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","80000","ML Road Tire","TI-R628","Accessories","Tires and Tubes","Australia","Australia","Pacific","3","9.35","24.99","74.97","28.04","46.93"
"14669","480","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","80000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","0.86","2.29","4.58","1.71","2.87"
"14669","529","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","80000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","1.49","3.99","7.98","2.98","5.0"
"18362","477","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"18362","479","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","Canada","Canada","North America","2","3.36","8.99","17.98","6.72","11.26"
"18362","480","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Canada","Canada","North America","2","0.86","2.29","4.58","1.71","2.87"
"18362","484","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Bike Wash - Dissolver","CL-9009","Accessories","Cleaners","Canada","Canada","North America","2","2.97","7.95","15.9","5.95","9.95"
"18362","583","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","40000","Road-350-W Yellow, 48","BK-R79Y-48","Bikes","Road Bikes","Canada","Canada","North America","1","1082.51","1700.99","1700.99","1082.51","618.48"
"22198","529","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","80000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","2","1.49","3.99","7.98","2.98","5.0"
"22198","371","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","80000","Road-250 Red, 58","BK-R89R-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"22198","540","9","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","80000","HL Road Tire","TI-R982","Accessories","Tires and Tubes","Australia","Australia","Pacific","1","12.19","32.6","32.6","12.19","20.41"
"14265","529","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","30000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.49","3.99","7.98","2.98","5.0"
"14265","539","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","30000","ML Road Tire","TI-R628","Accessories","Tires and Tubes","Canada","Canada","North America","2","9.35","24.99","49.98","18.69","31.29"
"18976","226","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","40000","Long-Sleeve Logo Jersey, S","LJ-0192-S","Clothing","Jerseys","United States","Northwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"18976","580","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","40000","Road-350-W Yellow, 40","BK-R79Y-40","Bikes","Road Bikes","United States","Northwest","North America","1","1082.51","1700.99","1700.99","1082.51","618.48"
"12326","541","10","2022-06-02 00:00:00.000","2022","2","6","June","M","Management","170000","Touring Tire","TI-T723","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","10.84","28.99","57.98","21.68","36.3"
"28079","528","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","90000","Mountain Tire Tube","TT-M928","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"28079","214","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","90000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","Canada","Canada","North America","1","13.09","34.99","34.99","13.09","21.9"
"15051","360","10","2022-06-02 00:00:00.000","2022","2","6","June","NA","Manual","20000","Mountain-200 Black, 42","BK-M68B-42","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1105.81","2049.1","2049.1","1105.81","943.29"
"11558","538","10","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","30000","LL Road Tire","TI-R092","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","8.04","21.49","42.98","16.07","26.91"
"26277","215","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","40000","Sport-100 Helmet, Black","HL-U509","Accessories","Helmets","United States","Northwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"26277","578","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","40000","Touring-2000 Blue, 50","BK-T44U-50","Bikes","Touring Bikes","United States","Northwest","North America","1","755.15","1214.85","1214.85","755.15","459.7"
"24233","477","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","70000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Southwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"24233","479","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","70000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","United States","Southwest","North America","2","3.36","8.99","17.98","6.72","11.26"
"24233","605","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","70000","Road-750 Black, 48","BK-R19B-48","Bikes","Road Bikes","United States","Southwest","North America","1","343.65","539.99","539.99","343.65","196.34"
"13729","485","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","40000","Fender Set - Mountain","FE-6654","Accessories","Fenders","United States","Northwest","North America","2","8.22","21.98","43.96","16.44","27.52"
"13729","354","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","40000","Mountain-200 Silver, 42","BK-M68S-42","Bikes","Mountain Bikes","United States","Northwest","North America","1","1117.86","2071.42","2071.42","1117.86","953.56"
"13729","471","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","40000","Classic Vest, S","VE-C304-S","Clothing","Vests","United States","Northwest","North America","1","23.75","63.5","63.5","23.75","39.75"
"13729","537","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","40000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","United States","Northwest","North America","1","13.09","35.0","35.0","13.09","21.91"
"15529","220","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","United States","Northwest","North America","1","12.03","33.64","33.64","12.03","21.62"
"15529","588","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Mountain-400-W Silver, 40","BK-M38S-40","Bikes","Mountain Bikes","United States","Northwest","North America","1","419.78","769.49","769.49","419.78","349.71"
"20367","223","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","120000","AWC Logo Cap","CA-1098","Clothing","Caps","United States","Southwest","North America","2","5.71","8.64","17.29","11.41","5.88"
"20367","229","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","120000","Long-Sleeve Logo Jersey, M","LJ-0192-M","Clothing","Jerseys","United States","Southwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"20367","475","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","120000","Women's Mountain Shorts, M","SH-W890-M","Clothing","Shorts","United States","Southwest","North America","1","26.18","69.99","69.99","26.18","43.81"
"18028","235","10","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","40000","Long-Sleeve Logo Jersey, XL","LJ-0192-X","Clothing","Jerseys","United Kingdom","United Kingdom","Europe","1","31.72","48.07","48.07","31.72","16.34"
"18028","587","10","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","40000","Mountain-400-W Silver, 38","BK-M38S-38","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","419.78","769.49","769.49","419.78","349.71"
"22906","375","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","90000","Road-250 Black, 48","BK-R89B-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","1320.68","2181.56","2181.56","1320.68","860.88"
"16800","480","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Canada","Canada","North America","3","0.86","2.29","6.87","2.57","4.3"
"16800","485","6","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Fender Set - Mountain","FE-6654","Accessories","Fenders","Canada","Canada","North America","2","8.22","21.98","43.96","16.44","27.52"
"18806","214","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","50000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","United States","Northwest","North America","1","13.09","34.99","34.99","13.09","21.9"
"18806","226","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","50000","Long-Sleeve Logo Jersey, S","LJ-0192-S","Clothing","Jerseys","United States","Northwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"18806","582","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","50000","Road-350-W Yellow, 44","BK-R79Y-44","Bikes","Road Bikes","United States","Northwest","North America","1","1082.51","1700.99","1700.99","1082.51","618.48"
"26738","530","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","United States","Southwest","North America","2","1.87","4.99","9.98","3.73","6.25"
"26738","541","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Touring Tire","TI-T723","Accessories","Tires and Tubes","United States","Southwest","North America","2","10.84","28.99","57.98","21.68","36.3"
"17457","229","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","60000","Long-Sleeve Logo Jersey, M","LJ-0192-M","Clothing","Jerseys","United States","Northwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"17457","477","1","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","60000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","United States","Northwest","North America","1","1.87","4.99","4.99","1.87","3.12"
"18144","478","7","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","80000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","France","France","Europe","2","3.74","9.99","19.98","7.47","12.51"
"18144","485","7","2022-06-02 00:00:00.000","2022","2","6","June","F","Management","80000","Fender Set - Mountain","FE-6654","Accessories","Fenders","France","France","Europe","2","8.22","21.98","43.96","16.44","27.52"
"16287","480","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","0.86","2.29","4.58","1.71","2.87"
"16287","352","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","Mountain-200 Silver, 38","BK-M68S-38","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1117.86","2071.42","2071.42","1117.86","953.56"
"16287","537","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","40000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","1","13.09","35.0","35.0","13.09","21.91"
"23915","466","8","2022-06-02 00:00:00.000","2022","2","6","June","M","Manual","20000","Half-Finger Gloves, L","GL-H102-L","Clothing","Gloves","Germany","Germany","Europe","2","9.71","23.55","47.1","19.43","27.67"
"23915","529","8","2022-06-02 00:00:00.000","2022","2","6","June","M","Manual","20000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","Germany","Germany","Europe","1","1.49","3.99","3.99","1.49","2.5"
"27695","385","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","60000","Road-550-W Yellow, 42","BK-R64Y-42","Bikes","Road Bikes","Australia","Australia","Pacific","1","605.65","1000.44","1000.44","605.65","394.79"
"15528","475","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Women's Mountain Shorts, M","SH-W890-M","Clothing","Shorts","United States","Northwest","North America","1","26.18","69.99","69.99","26.18","43.81"
"15528","490","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Short-Sleeve Classic Jersey, L","SJ-0194-L","Clothing","Jerseys","United States","Northwest","North America","1","41.57","53.99","53.99","41.57","12.42"
"15528","587","1","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Mountain-400-W Silver, 38","BK-M38S-38","Bikes","Mountain Bikes","United States","Northwest","North America","1","419.78","769.49","769.49","419.78","349.71"
"11019","530","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","40000","Touring Tire Tube","TT-T092","Accessories","Tires and Tubes","Canada","Canada","North America","2","1.87","4.99","9.98","3.73","6.25"
"11019","541","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Skilled Manual","40000","Touring Tire","TI-T723","Accessories","Tires and Tubes","Canada","Canada","North America","2","10.84","28.99","57.98","21.68","36.3"
"13389","485","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Fender Set - Mountain","FE-6654","Accessories","Fenders","United States","Southwest","North America","3","8.22","21.98","65.94","24.66","41.28"
"13389","223","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","AWC Logo Cap","CA-1098","Clothing","Caps","United States","Southwest","North America","2","5.71","8.64","17.29","11.41","5.88"
"13389","214","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Sport-100 Helmet, Red","HL-U509-R","Accessories","Helmets","United States","Southwest","North America","1","13.09","34.99","34.99","13.09","21.9"
"13389","232","4","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Long-Sleeve Logo Jersey, L","LJ-0192-L","Clothing","Jerseys","United States","Southwest","North America","1","31.72","48.07","48.07","31.72","16.34"
"12539","223","7","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","20000","AWC Logo Cap","CA-1098","Clothing","Caps","France","France","Europe","3","5.71","8.64","25.93","17.12","8.82"
"16273","485","7","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","30000","Fender Set - Mountain","FE-6654","Accessories","Fenders","France","France","Europe","2","8.22","21.98","43.96","16.44","27.52"
"16273","220","7","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","30000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","France","France","Europe","1","12.03","33.64","33.64","12.03","21.62"
"16273","591","7","2022-06-02 00:00:00.000","2022","2","6","June","F","Skilled Manual","30000","Mountain-500 Silver, 40","BK-M18S-40","Bikes","Mountain Bikes","France","France","Europe","1","308.22","564.99","564.99","308.22","256.77"
"28437","480","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","30000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","0.86","2.29","4.58","1.71","2.87"
"28437","529","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","30000","Road Tire Tube","TT-R982","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","1.49","3.99","7.98","2.98","5.0"
"28437","538","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","30000","LL Road Tire","TI-R092","Accessories","Tires and Tubes","United Kingdom","United Kingdom","Europe","2","8.04","21.49","42.98","16.07","26.91"
"28437","604","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","30000","Road-750 Black, 44","BK-R19B-44","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","343.65","539.99","539.99","343.65","196.34"
"11659","480","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","Patch Kit/8 Patches","PK-7098","Accessories","Tires and Tubes","Canada","Canada","North America","3","0.86","2.29","6.87","2.57","4.3"
"11659","537","6","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","60000","HL Mountain Tire","TI-M823","Accessories","Tires and Tubes","Canada","Canada","North America","1","13.09","35.0","35.0","13.09","21.91"
"27472","479","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","20000","Road Bottle Cage","BC-R205","Accessories","Bottles and Cages","Australia","Australia","Pacific","2","3.36","8.99","17.98","6.72","11.26"
"27472","223","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","20000","AWC Logo Cap","CA-1098","Clothing","Caps","Australia","Australia","Pacific","1","5.71","8.64","8.64","5.71","2.94"
"27472","477","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","20000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Australia","Australia","Pacific","1","1.87","4.99","4.99","1.87","3.12"
"27472","584","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","20000","Road-750 Black, 58","BK-R19B-58","Bikes","Road Bikes","Australia","Australia","Pacific","1","343.65","539.99","539.99","343.65","196.34"
"16046","567","10","2022-06-02 00:00:00.000","2022","2","6","June","F","Clerical","20000","Touring-3000 Blue, 62","BK-T18U-62","Bikes","Touring Bikes","United Kingdom","United Kingdom","Europe","1","461.44","742.35","742.35","461.44","280.91"
"21505","220","7","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","110000","Sport-100 Helmet, Blue","HL-U509-B","Accessories","Helmets","France","France","Europe","1","12.03","33.64","33.64","12.03","21.62"
"21505","356","7","2022-06-02 00:00:00.000","2022","2","6","June","M","Professional","110000","Mountain-200 Silver, 46","BK-M68S-46","Bikes","Mountain Bikes","France","France","Europe","1","1117.86","2071.42","2071.42","1117.86","953.56"
"24474","583","9","2022-06-02 00:00:00.000","2022","2","6","June","F","Professional","70000","Road-350-W Yellow, 48","BK-R79Y-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","1082.51","1700.99","1700.99","1082.51","618.48"
"16290","477","8","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","30000","Water Bottle - 30 oz.","WB-H098","Accessories","Bottles and Cages","Germany","Germany","Europe","2","1.87","4.99","9.98","3.73","6.25"
"16290","478","8","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","30000","Mountain Bottle Cage","BC-M005","Accessories","Bottles and Cages","Germany","Germany","Europe","2","3.74","9.99","19.98","7.47","12.51"
"16290","485","8","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","30000","Fender Set - Mountain","FE-6654","Accessories","Fenders","Germany","Germany","Europe","2","8.22","21.98","43.96","16.44","27.52"
"16290","471","8","2022-06-02 00:00:00.000","2022","2","6","June","M","Clerical","30000","Classic Vest, S","VE-C304-S","Clothing","Vests","Germany","Germany","Europe","1","23.75","63.5","63.5","23.75","39.75"
